row_type,id,type,source,target
node,"Diagnostic and Statistical Manual of Mental Disorders (3rd edition). By the American Psychiatric Association. (Pp. 500; illustrated; £25.00.) Distributed by Cambridge University Press: Cambridge. 1985. - DSM-III Case Book. Edited by R. L. Spitzer, A. E. Skodol, M. Gibbon and J. B. W. Williams. (Pp. 386; illustrated; £17.50.) Distributed by Cambridge University Press: Cambridge. 1985. - Desk Reference to the Diagnostic Criteria from DSM-III. Edited by R. L. Spitzer. (Pp. 230; illustrated; £15.00.) Distributed by Cambridge University Press: Cambridge. 1985. - Quick Reference to the Diagnostic Criteria from DSM-III. Edited by R. L. Spitzer. (Pp. 268; illustrated; £12.95.) Distributed by Cambridge University Press: Cambridge. 1985. - The American Psychiatric Association's Psychiatric Glossary. Edited by A. Werner, R. J. Campbell, S. H. Frazier and E. M. Stone. (Pp. 142; illustrated; £6.95.) Distributed by Cambridge University Press: Cambridge. 1985. - DSM-III et Psychiatrie Française. Edited by P. Pichot. (Pp. 170; illustrated; Fr. 150.) Masson: Paris. 1985.",external,,
node,Ubiquity symposium: The science in computer science: unplugging computer science to find the science,external,,
node,"Technology, jobs, and the future of work",external,,
node,Unsilencing Critical Conversations in Social-Studies Teacher Education using Agent-based Modeling,external,,
node,"A motivational model of rural students' intentions to persist in, versus drop out of, high school.",external,,
node,Investigating computational thinking skills based on different variables and determining the predictor variables,external,,
node,Heuristic Evaluation on Usability of Educational Games: A Systematic Review,external,,
node,Early Childhood Mathematics Education Research,external,,
node,Developing a Rubric for a Creative CS Principles Lab,external,,
node,Relations between scripted online peer feedback processes and quality of written argumentative essay,external,,
node,Enthusing & inspiring with reusable kinaesthetic activities,external,,
node,"Tablets and apps for promoting robotics, mathematics, STEM education and literacy in early childhood education",external,,
node,Imagination-TOOLS (TM)-A 3D environment for learning and playing music,external,,
node,"Argumentation, Critical Reasoning, and Problem Solving",external,,
node,Effective and sustainable computing summer camps,external,,
node,Wittgenstein Studien: Call for Papers,external,,
node,Detailed Emotional Profile of Secondary Education Students Toward Learning Physics and Chemistry,external,,
node,Bilgisayar bilimi eğitimine giriş,external,,
node,Teaching Problem-Solving Skills,external,,
node,The effect of robotic coding applications on attitudes of the secondary school students towards computers and their perceptions of self-efficacy regarding computational thinking skills,external,,
node,MINT-Bildung,external,,
node,Getting Inspired by Bebras Tasks. How Italian Teachers Elaborate on Computing Topics,external,,
node,Coding and Computational Thinking -What is the evidence? (report),external,,
node,thinking: expanding the toolkit,external,,
node,Prototypes and prototyping in design research,external,,
node,Rethinking Transfer: A Simple Proposal with Multiple Implications,external,,
node,Digital transformation of everyday life – How COVID-19 pandemic transformed the basic education of the young generation and why information management research should care?,external,,
node,A K-6 computational thinking Curriculum Framework: Implications for teacher knowledge,external,,
node,Assessment of computer science learning in a scratch-based outreach program,external,,
node,Bringing Computational Thinking to STEM Education,external,,
node,Computer science in NZ high schools,external,,
node,Mind in Society,external,,
node,Research report (empirical study) can final examinations amplify students' misconceptions in chemistry? Chemistry education: research and practice,external,,
node,"E-Learning in Theory, Practice, and Research",external,,
node,Past Gaming Experience and Cognition as Selective Predictors of Novel Game Learning Across Different Gaming Genres,external,,
node,Tahap Efikasi Kendiri dan Penguasaan Kemahiran Berfikir Aras Tinggi (KBAT) dalam kalangan Murid,external,,
node,Using games to introduce middle school girls to computer science,external,,
node,The Impact of Pair Programming Based on Project-Based Learning on Computational Thinking of Junior High School Students,external,,
node,OJPOT: online judge & practice oriented teaching idea in programming courses,external,,
node,The efficiency of algorithms—misconceptions,external,,
node,Dr. Scratch: A web tool to automatically evaluate scratch projects. ACM International Conference Proceeding Series,external,,
node,"Perceived Usefulness, Perceived Ease of Use, and User Acceptance of Information Technology",external,,
node,"DigComp 2.2: The Digital Competence Framework for Citizens -With new examples of knowledge, skills and attitudes",external,,
node,A european framework for digital literacy,external,,
node,An Educational Software that teaches students computer programming in a 3D environment,external,,
node,"TACCLE 3, 05: An overview of the most relevant literature on coding and computational thinking with emphasis on the relevant issues for teachers",external,,
node,Not all Personal Goals are Personal: Comparing Autonomous and Controlled Reasons for Goals as Predictors of Effort and Attainment,external,,
